timestep,portfolio_value_usd,total_return,cash_usd,capacity_value_usd,wind_capacity_mw,solar_capacity_mw,hydro_capacity_mw,battery_soc,risk_free_return,method
822,800250267.4007884,0.000312834250985533,800250267.4007884,0.0,0.0,0.0,0.0,0.0,250267.4007884264,Buy-and-Hold Strategy
823,800250571.9100225,0.0003132148875281215,800250571.9100225,0.0,0.0,0.0,0.0,0.0,250571.91002249718,Buy-and-Hold Strategy
824,800250876.4193724,0.00031359552421554923,800250876.4193724,0.0,0.0,0.0,0.0,0.0,250876.41937243938,Buy-and-Hold Strategy
825,800251180.9288383,0.0003139761610478163,800251180.9288383,0.0,0.0,0.0,0.0,0.0,251180.92883825302,Buy-and-Hold Strategy
826,800251485.4384199,0.00031435679802492263,800251485.4384199,0.0,0.0,0.0,0.0,0.0,251485.4384199381,Buy-and-Hold Strategy
827,800251789.9481175,0.00031473743514686824,800251789.9481175,0.0,0.0,0.0,0.0,0.0,251789.94811749458,Buy-and-Hold Strategy
828,800252094.4579309,0.0003151180724136531,800252094.4579309,0.0,0.0,0.0,0.0,0.0,252094.4579309225,Buy-and-Hold Strategy
829,800252398.9678602,0.0003154987098252773,800252398.9678602,0.0,0.0,0.0,0.0,0.0,252398.96786022186,Buy-and-Hold Strategy
830,800252703.4779054,0.0003158793473817408,800252703.4779054,0.0,0.0,0.0,0.0,0.0,252703.47790539265,Buy-and-Hold Strategy
831,800253007.9880664,0.00031625998508304356,800253007.9880664,0.0,0.0,0.0,0.0,0.0,253007.98806643486,Buy-and-Hold Strategy
832,800253312.4983433,0.00031664062292918564,800253312.4983433,0.0,0.0,0.0,0.0,0.0,253312.4983433485,Buy-and-Hold Strategy
833,800253617.0087361,0.000317021260920167,800253617.0087361,0.0,0.0,0.0,0.0,0.0,253617.00873613358,Buy-and-Hold Strategy
834,800253921.5192448,0.0003174018990559876,800253921.5192448,0.0,0.0,0.0,0.0,0.0,253921.51924479008,Buy-and-Hold Strategy
835,800254226.0298693,0.0003177825373366475,800254226.0298693,0.0,0.0,0.0,0.0,0.0,254226.029869318,Buy-and-Hold Strategy
836,800254530.5406097,0.0003181631757621467,800254530.5406097,0.0,0.0,0.0,0.0,0.0,254530.54060971737,Buy-and-Hold Strategy
837,800254835.051466,0.0003185438143324852,800254835.051466,0.0,0.0,0.0,0.0,0.0,254835.05146598816,Buy-and-Hold Strategy
838,800255139.5624381,0.00031892445304766297,800255139.5624381,0.0,0.0,0.0,0.0,0.0,255139.56243813038,Buy-and-Hold Strategy
839,800255444.0735261,0.00031930509190768,800255444.0735261,0.0,0.0,0.0,0.0,0.0,255444.07352614403,Buy-and-Hold Strategy
840,800255748.58473,0.0003196857309125364,800255748.58473,0.0,0.0,0.0,0.0,0.0,255748.5847300291,Buy-and-Hold Strategy
841,800256053.0960498,0.00032006637006223203,800256053.0960498,0.0,0.0,0.0,0.0,0.0,256053.0960497856,Buy-and-Hold Strategy
842,800256357.6074854,0.00032044700935676695,800256357.6074854,0.0,0.0,0.0,0.0,0.0,256357.60748541355,Buy-and-Hold Strategy
843,800256662.1190369,0.00032082764879614114,800256662.1190369,0.0,0.0,0.0,0.0,0.0,256662.11903691292,Buy-and-Hold Strategy
844,800256966.6307043,0.00032120828838035466,800256966.6307043,0.0,0.0,0.0,0.0,0.0,256966.6307042837,Buy-and-Hold Strategy
845,800257271.1424875,0.0003215889281094074,800257271.1424875,0.0,0.0,0.0,0.0,0.0,257271.14248752594,Buy-and-Hold Strategy
846,800257575.6543866,0.0003219695679832995,800257575.6543866,0.0,0.0,0.0,0.0,0.0,257575.6543866396,Buy-and-Hold Strategy
847,800257880.1664016,0.00032235020800203086,800257880.1664016,0.0,0.0,0.0,0.0,0.0,257880.16640162468,Buy-and-Hold Strategy
848,800258184.6785325,0.00032273084816560147,800258184.6785325,0.0,0.0,0.0,0.0,0.0,258184.6785324812,Buy-and-Hold Strategy
849,800258489.1907792,0.0003231114884740114,800258489.1907792,0.0,0.0,0.0,0.0,0.0,258489.19077920914,Buy-and-Hold Strategy
850,800258793.7031418,0.0003234921289272606,800258793.7031418,0.0,0.0,0.0,0.0,0.0,258793.7031418085,Buy-and-Hold Strategy
851,800259098.2156203,0.00032387276952534916,800259098.2156203,0.0,0.0,0.0,0.0,0.0,259098.2156202793,Buy-and-Hold Strategy
852,800259402.7282146,0.0003242534102682769,800259402.7282146,0.0,0.0,0.0,0.0,0.0,259402.72821462154,Buy-and-Hold Strategy
853,800259707.2409248,0.000324634051156044,800259707.2409248,0.0,0.0,0.0,0.0,0.0,259707.2409248352,Buy-and-Hold Strategy
854,800260011.7537509,0.00032501469218865035,800260011.7537509,0.0,0.0,0.0,0.0,0.0,260011.7537509203,Buy-and-Hold Strategy
855,800260316.2666929,0.00032539533336609604,800260316.2666929,0.0,0.0,0.0,0.0,0.0,260316.26669287682,Buy-and-Hold Strategy
856,800260620.7797507,0.00032577597468838094,800260620.7797507,0.0,0.0,0.0,0.0,0.0,260620.77975070477,Buy-and-Hold Strategy
857,800260925.2929244,0.00032615661615550517,800260925.2929244,0.0,0.0,0.0,0.0,0.0,260925.29292440414,Buy-and-Hold Strategy
858,800261229.806214,0.0003265372577674687,800261229.806214,0.0,0.0,0.0,0.0,0.0,261229.80621397495,Buy-and-Hold Strategy
859,800261534.3196194,0.0003269178995242715,800261534.3196194,0.0,0.0,0.0,0.0,0.0,261534.3196194172,Buy-and-Hold Strategy
860,800261838.8331407,0.00032729854142591355,800261838.8331407,0.0,0.0,0.0,0.0,0.0,261838.83314073086,Buy-and-Hold Strategy
861,800262143.3467779,0.00032767918347239493,800262143.3467779,0.0,0.0,0.0,0.0,0.0,262143.34677791595,Buy-and-Hold Strategy
862,800262447.860531,0.0003280598256637156,800262447.860531,0.0,0.0,0.0,0.0,0.0,262447.8605309725,Buy-and-Hold Strategy
863,800262752.3744,0.0003284404680000246,800262752.3744,0.0,0.0,0.0,0.0,0.0,262752.37440001965,Buy-and-Hold Strategy
864,800263056.8883849,0.0003288211104811728,800263056.8883849,0.0,0.0,0.0,0.0,0.0,263056.88838493824,Buy-and-Hold Strategy
865,800263361.4024857,0.00032920175310716034,800263361.4024857,0.0,0.0,0.0,0.0,0.0,263361.40248572826,Buy-and-Hold Strategy
866,800263665.9167024,0.00032958239587798716,800263665.9167024,0.0,0.0,0.0,0.0,0.0,263665.9167023897,Buy-and-Hold Strategy
867,800263970.4310349,0.00032996303879365325,800263970.4310349,0.0,0.0,0.0,0.0,0.0,263970.4310349226,Buy-and-Hold Strategy
868,800264274.9454833,0.0003303436818541586,800264274.9454833,0.0,0.0,0.0,0.0,0.0,264274.9454833269,Buy-and-Hold Strategy
869,800264579.4600476,0.0003307243250595033,800264579.4600476,0.0,0.0,0.0,0.0,0.0,264579.46004760265,Buy-and-Hold Strategy
870,800264883.9747277,0.00033110496840968727,800264883.9747277,0.0,0.0,0.0,0.0,0.0,264883.9747277498,Buy-and-Hold Strategy
871,800265188.4895238,0.0003314856119047105,800265188.4895238,0.0,0.0,0.0,0.0,0.0,265188.4895237684,Buy-and-Hold Strategy
872,800265493.0044357,0.0003318662555445731,800265493.0044357,0.0,0.0,0.0,0.0,0.0,265493.00443565845,Buy-and-Hold Strategy
873,800265797.5194634,0.0003322468993292749,800265797.5194634,0.0,0.0,0.0,0.0,0.0,265797.5194634199,Buy-and-Hold Strategy
874,800266102.034607,0.000332627543258816,800266102.034607,0.0,0.0,0.0,0.0,0.0,266102.0346070528,Buy-and-Hold Strategy
875,800266406.5498666,0.0003330081873331964,800266406.5498666,0.0,0.0,0.0,0.0,0.0,266406.5498665571,Buy-and-Hold Strategy
876,800266711.0652419,0.00033338883155241606,800266711.0652419,0.0,0.0,0.0,0.0,0.0,266711.06524193287,Buy-and-Hold Strategy
877,800267015.5807332,0.00033376947591647505,800267015.5807332,0.0,0.0,0.0,0.0,0.0,267015.58073318005,Buy-and-Hold Strategy
878,800267320.0963403,0.0003341501204253733,800267320.0963403,0.0,0.0,0.0,0.0,0.0,267320.09634029865,Buy-and-Hold Strategy
879,800267624.6120633,0.00033453076507911083,800267624.6120633,0.0,0.0,0.0,0.0,0.0,267624.6120632887,Buy-and-Hold Strategy
880,800267929.1279022,0.0003349114098776877,800267929.1279022,0.0,0.0,0.0,0.0,0.0,267929.12790215015,Buy-and-Hold Strategy
881,800268233.6438569,0.0003352920548211038,800268233.6438569,0.0,0.0,0.0,0.0,0.0,268233.64385688305,Buy-and-Hold Strategy
882,800268538.1599275,0.0003356726999093592,800268538.1599275,0.0,0.0,0.0,0.0,0.0,268538.1599274874,Buy-and-Hold Strategy
883,800268842.676114,0.0003360533451424539,800268842.676114,0.0,0.0,0.0,0.0,0.0,268842.6761139631,Buy-and-Hold Strategy
884,800269147.1924163,0.0003364339905203879,800269147.1924163,0.0,0.0,0.0,0.0,0.0,269147.1924163103,Buy-and-Hold Strategy
885,800269451.7088345,0.0003368146360431612,800269451.7088345,0.0,0.0,0.0,0.0,0.0,269451.7088345289,Buy-and-Hold Strategy
886,800269756.2253686,0.0003371952817107737,800269756.2253686,0.0,0.0,0.0,0.0,0.0,269756.22536861897,Buy-and-Hold Strategy
887,800270060.7420186,0.00033757592752322555,800270060.7420186,0.0,0.0,0.0,0.0,0.0,270060.74201858044,Buy-and-Hold Strategy
888,800270365.2587844,0.0003379565734805167,800270365.2587844,0.0,0.0,0.0,0.0,0.0,270365.25878441334,Buy-and-Hold Strategy
889,800270669.7756661,0.00033833721958264706,800270669.7756661,0.0,0.0,0.0,0.0,0.0,270669.77566611767,Buy-and-Hold Strategy
890,800270974.2926637,0.00033871786582961676,800270974.2926637,0.0,0.0,0.0,0.0,0.0,270974.2926636934,Buy-and-Hold Strategy
891,800271278.8097771,0.0003390985122214258,800271278.8097771,0.0,0.0,0.0,0.0,0.0,271278.8097771406,Buy-and-Hold Strategy
892,800271583.3270065,0.000339479158758074,800271583.3270065,0.0,0.0,0.0,0.0,0.0,271583.32700645924,Buy-and-Hold Strategy
893,800271887.8443516,0.0003398598054395616,800271887.8443516,0.0,0.0,0.0,0.0,0.0,271887.8443516493,Buy-and-Hold Strategy
894,800272192.3618127,0.00034024045226588843,800272192.3618127,0.0,0.0,0.0,0.0,0.0,272192.36181271076,Buy-and-Hold Strategy
895,800272496.8793896,0.0003406210992370546,800272496.8793896,0.0,0.0,0.0,0.0,0.0,272496.87938964367,Buy-and-Hold Strategy
896,800272801.3970824,0.00034100174635306,800272801.3970824,0.0,0.0,0.0,0.0,0.0,272801.397082448,Buy-and-Hold Strategy
897,800273105.9148911,0.0003413823936139047,800273105.9148911,0.0,0.0,0.0,0.0,0.0,273105.9148911238,Buy-and-Hold Strategy
898,800273410.4328157,0.0003417630410195887,800273410.4328157,0.0,0.0,0.0,0.0,0.0,273410.43281567097,Buy-and-Hold Strategy
899,800273714.9508561,0.000342143688570112,800273714.9508561,0.0,0.0,0.0,0.0,0.0,273714.9508560896,Buy-and-Hold Strategy
900,800274019.4690124,0.00034252433626547453,800274019.4690124,0.0,0.0,0.0,0.0,0.0,274019.46901237965,Buy-and-Hold Strategy
901,800274323.9872845,0.0003429049841056764,800274323.9872845,0.0,0.0,0.0,0.0,0.0,274323.98728454113,Buy-and-Hold Strategy
902,800274628.5056726,0.0003432856320907176,800274628.5056726,0.0,0.0,0.0,0.0,0.0,274628.50567257404,Buy-and-Hold Strategy
903,800274933.0241765,0.000343666280220598,800274933.0241765,0.0,0.0,0.0,0.0,0.0,274933.0241764784,Buy-and-Hold Strategy
904,800275237.5427963,0.0003440469284953177,800275237.5427963,0.0,0.0,0.0,0.0,0.0,275237.54279625416,Buy-and-Hold Strategy
905,800275542.0615319,0.0003444275769148767,800275542.0615319,0.0,0.0,0.0,0.0,0.0,275542.06153190136,Buy-and-Hold Strategy
906,800275846.5803834,0.000344808225479275,800275846.5803834,0.0,0.0,0.0,0.0,0.0,275846.58038342,Buy-and-Hold Strategy
907,800276151.0993508,0.00034518887418851256,800276151.0993508,0.0,0.0,0.0,0.0,0.0,276151.09935081005,Buy-and-Hold Strategy
908,800276455.6184341,0.00034556952304258943,800276455.6184341,0.0,0.0,0.0,0.0,0.0,276455.61843407154,Buy-and-Hold Strategy
909,800276760.1376332,0.0003459501720415056,800276760.1376332,0.0,0.0,0.0,0.0,0.0,276760.13763320446,Buy-and-Hold Strategy
910,800277064.6569482,0.000346330821185261,800277064.6569482,0.0,0.0,0.0,0.0,0.0,277064.6569482088,Buy-and-Hold Strategy
911,800277369.1763791,0.0003467114704738557,800277369.1763791,0.0,0.0,0.0,0.0,0.0,277369.1763790846,Buy-and-Hold Strategy
912,800277673.695926,0.00034709211990743876,800277673.695926,0.0,0.0,0.0,0.0,0.0,277673.695925951,Buy-and-Hold Strategy
913,800277978.2155887,0.0003474727694858611,800277978.2155887,0.0,0.0,0.0,0.0,0.0,277978.21558868885,Buy-and-Hold Strategy
914,800278282.7353673,0.0003478534192091227,800278282.7353673,0.0,0.0,0.0,0.0,0.0,278282.7353672981,Buy-and-Hold Strategy
915,800278587.2552618,0.00034823406907722354,800278587.2552618,0.0,0.0,0.0,0.0,0.0,278587.25526177883,Buy-and-Hold Strategy
916,800278891.7752721,0.0003486147190901637,800278891.7752721,0.0,0.0,0.0,0.0,0.0,278891.77527213097,Buy-and-Hold Strategy
917,800279196.2953984,0.00034899536924794315,800279196.2953984,0.0,0.0,0.0,0.0,0.0,279196.29539835453,Buy-and-Hold Strategy
918,800279500.8156404,0.0003493760195505619,800279500.8156404,0.0,0.0,0.0,0.0,0.0,279500.8156404495,Buy-and-Hold Strategy
919,800279805.3359984,0.00034975666999801996,800279805.3359984,0.0,0.0,0.0,0.0,0.0,279805.33599841595,Buy-and-Hold Strategy
920,800280109.8564723,0.00035013732059031724,800280109.8564723,0.0,0.0,0.0,0.0,0.0,280109.8564722538,Buy-and-Hold Strategy
921,800280414.377062,0.00035051797132745386,800280414.377062,0.0,0.0,0.0,0.0,0.0,280414.3770619631,Buy-and-Hold Strategy
922,800280718.8977675,0.00035089862220942975,800280718.8977675,0.0,0.0,0.0,0.0,0.0,280718.8977675438,Buy-and-Hold Strategy
923,800281023.418589,0.0003512792732362449,800281023.418589,0.0,0.0,0.0,0.0,0.0,281023.41858899593,Buy-and-Hold Strategy
924,800281327.9395263,0.0003516599244078994,800281327.9395263,0.0,0.0,0.0,0.0,0.0,281327.9395263195,Buy-and-Hold Strategy
925,800281632.4605795,0.00035204057572439315,800281632.4605795,0.0,0.0,0.0,0.0,0.0,281632.4605795145,Buy-and-Hold Strategy
926,800281936.9817486,0.0003524212271857262,800281936.9817486,0.0,0.0,0.0,0.0,0.0,281936.98174858093,Buy-and-Hold Strategy
927,800282241.5030335,0.0003528018787918985,800282241.5030335,0.0,0.0,0.0,0.0,0.0,282241.5030335188,Buy-and-Hold Strategy
928,800282546.0244343,0.0003531825305429101,800282546.0244343,0.0,0.0,0.0,0.0,0.0,282546.0244343281,Buy-and-Hold Strategy
929,800282850.545951,0.000353563182438761,800282850.545951,0.0,0.0,0.0,0.0,0.0,282850.5459510088,Buy-and-Hold Strategy
930,800283155.0675836,0.0003539438344794512,800283155.0675836,0.0,0.0,0.0,0.0,0.0,283155.06758356094,Buy-and-Hold Strategy
931,800283459.589332,0.00035432448666498066,800283459.589332,0.0,0.0,0.0,0.0,0.0,283459.5893319845,Buy-and-Hold Strategy
932,800283764.1111963,0.0003547051389953494,800283764.1111963,0.0,0.0,0.0,0.0,0.0,283764.1111962795,Buy-and-Hold Strategy
933,800284068.6331764,0.00035508579147055743,800284068.6331764,0.0,0.0,0.0,0.0,0.0,284068.63317644596,Buy-and-Hold Strategy
934,800284373.1552725,0.00035546644409060476,800284373.1552725,0.0,0.0,0.0,0.0,0.0,284373.1552724838,Buy-and-Hold Strategy
935,800284677.6774844,0.0003558470968554914,800284677.6774844,0.0,0.0,0.0,0.0,0.0,284677.6774843931,Buy-and-Hold Strategy
936,800284982.1998122,0.0003562277497652173,800284982.1998122,0.0,0.0,0.0,0.0,0.0,284982.19981217384,Buy-and-Hold Strategy
937,800285286.7222558,0.0003566084028197825,800285286.7222558,0.0,0.0,0.0,0.0,0.0,285286.722255826,Buy-and-Hold Strategy
938,800285591.2448153,0.00035698905601918695,800285591.2448153,0.0,0.0,0.0,0.0,0.0,285591.2448153496,Buy-and-Hold Strategy
939,800285895.7674907,0.00035736970936343075,800285895.7674907,0.0,0.0,0.0,0.0,0.0,285895.7674907446,Buy-and-Hold Strategy
940,800286200.2902821,0.0003577503628526628,800286200.2902821,0.0,0.0,0.0,0.0,0.0,286200.29028213024,Buy-and-Hold Strategy
941,800286504.8131894,0.00035813101648673416,800286504.8131894,0.0,0.0,0.0,0.0,0.0,286504.8131893873,Buy-and-Hold Strategy
942,800286809.3362125,0.0003585116702656448,800286809.3362125,0.0,0.0,0.0,0.0,0.0,286809.33621251583,Buy-and-Hold Strategy
943,800287113.8593515,0.0003588923241893947,800287113.8593515,0.0,0.0,0.0,0.0,0.0,287113.85935151577,Buy-and-Hold Strategy
944,800287418.3826064,0.00035927297825798395,800287418.3826064,0.0,0.0,0.0,0.0,0.0,287418.38260638714,Buy-and-Hold Strategy
945,800287722.9059771,0.0003596536324714124,800287722.9059771,0.0,0.0,0.0,0.0,0.0,287722.90597712994,Buy-and-Hold Strategy
946,800288027.4294637,0.0003600342868296802,800288027.4294637,0.0,0.0,0.0,0.0,0.0,288027.42946374416,Buy-and-Hold Strategy
947,800288331.9530662,0.00036041494133278725,800288331.9530662,0.0,0.0,0.0,0.0,0.0,288331.9530662298,Buy-and-Hold Strategy
948,800288636.4767846,0.00036079559598073364,800288636.4767846,0.0,0.0,0.0,0.0,0.0,288636.4767845869,Buy-and-Hold Strategy
949,800288941.0006188,0.0003611762507735193,800288941.0006188,0.0,0.0,0.0,0.0,0.0,288941.0006188154,Buy-and-Hold Strategy
950,800289245.5245689,0.00036155690571114423,800289245.5245689,0.0,0.0,0.0,0.0,0.0,289245.52456891537,Buy-and-Hold Strategy
951,800289550.0486349,0.00036193756079360844,800289550.0486349,0.0,0.0,0.0,0.0,0.0,289550.04863488674,Buy-and-Hold Strategy
952,800289854.5728167,0.0003623182160209119,800289854.5728167,0.0,0.0,0.0,0.0,0.0,289854.57281672955,Buy-and-Hold Strategy
953,800290159.0971144,0.0003626988713930547,800290159.0971144,0.0,0.0,0.0,0.0,0.0,290159.0971144438,Buy-and-Hold Strategy
954,800290463.621528,0.0003630795269100368,800290463.621528,0.0,0.0,0.0,0.0,0.0,290463.62152802944,Buy-and-Hold Strategy
955,800290768.1460575,0.00036346018257185815,800290768.1460575,0.0,0.0,0.0,0.0,0.0,290768.14605748653,Buy-and-Hold Strategy
956,800291072.6707028,0.00036384083837851883,800291072.6707028,0.0,0.0,0.0,0.0,0.0,291072.67070281506,Buy-and-Hold Strategy
957,800291377.195464,0.0003642214943300188,800291377.195464,0.0,0.0,0.0,0.0,0.0,291377.195464015,Buy-and-Hold Strategy
958,800291681.7203411,0.000364602150426358,800291681.7203411,0.0,0.0,0.0,0.0,0.0,291681.7203410864,Buy-and-Hold Strategy
959,800291986.245334,0.0003649828066675365,800291986.245334,0.0,0.0,0.0,0.0,0.0,291986.2453340292,Buy-and-Hold Strategy
960,800292290.7704428,0.00036536346305355427,800292290.7704428,0.0,0.0,0.0,0.0,0.0,292290.77044284344,Buy-and-Hold Strategy
961,800292595.2956675,0.00036574411958441137,800292595.2956675,0.0,0.0,0.0,0.0,0.0,292595.2956675291,Buy-and-Hold Strategy
962,800292899.8210081,0.00036612477626010774,800292899.8210081,0.0,0.0,0.0,0.0,0.0,292899.8210080862,Buy-and-Hold Strategy
963,800293204.3464646,0.0003665054330807924,800293204.3464646,0.0,0.0,0.0,0.0,0.0,293204.34646463394,Buy-and-Hold Strategy
964,800293508.872037,0.0003668860900463164,800293508.872037,0.0,0.0,0.0,0.0,0.0,293508.8720370531,Buy-and-Hold Strategy
965,800293813.3977253,0.0003672667471566796,800293813.3977253,0.0,0.0,0.0,0.0,0.0,293813.3977253437,Buy-and-Hold Strategy
966,800294117.9235295,0.00036764740441188215,800294117.9235295,0.0,0.0,0.0,0.0,0.0,294117.92352950573,Buy-and-Hold Strategy
967,800294422.4494495,0.00036802806181192397,800294422.4494495,0.0,0.0,0.0,0.0,0.0,294422.4494495392,Buy-and-Hold Strategy
968,800294726.9754854,0.0003684087193568051,800294726.9754854,0.0,0.0,0.0,0.0,0.0,294726.97548544407,Buy-and-Hold Strategy
969,800295031.5016372,0.00036878937704652547,800295031.5016372,0.0,0.0,0.0,0.0,0.0,295031.5016372204,Buy-and-Hold Strategy
970,800295336.0279049,0.00036917003488108515,800295336.0279049,0.0,0.0,0.0,0.0,0.0,295336.0279048681,Buy-and-Hold Strategy
971,800295640.5542884,0.0003695506928604841,800295640.5542884,0.0,0.0,0.0,0.0,0.0,295640.5542883873,Buy-and-Hold Strategy
972,800295945.0807878,0.0003699313509847224,800295945.0807878,0.0,0.0,0.0,0.0,0.0,295945.0807877779,Buy-and-Hold Strategy
973,800296249.607403,0.0003703120092537999,800296249.607403,0.0,0.0,0.0,0.0,0.0,296249.60740303993,Buy-and-Hold Strategy
974,800296554.1341342,0.00037069266766771674,800296554.1341342,0.0,0.0,0.0,0.0,0.0,296554.1341341734,Buy-and-Hold Strategy
975,800296858.6609812,0.00037107332622647284,800296858.6609812,0.0,0.0,0.0,0.0,0.0,296858.6609811783,Buy-and-Hold Strategy
976,800297163.187944,0.00037145398493006827,800297163.187944,0.0,0.0,0.0,0.0,0.0,297163.1879440546,Buy-and-Hold Strategy
977,800297467.7150228,0.0003718346437785029,800297467.7150228,0.0,0.0,0.0,0.0,0.0,297467.71502280235,Buy-and-Hold Strategy
978,800297772.2422174,0.0003722153027717769,800297772.2422174,0.0,0.0,0.0,0.0,0.0,297772.24221742153,Buy-and-Hold Strategy
979,800298076.7695279,0.00037259596190989015,800298076.7695279,0.0,0.0,0.0,0.0,0.0,298076.76952791214,Buy-and-Hold Strategy
980,800298381.2969543,0.00037297662119284273,800298381.2969543,0.0,0.0,0.0,0.0,0.0,298381.2969542742,Buy-and-Hold Strategy
981,800298685.8244965,0.0003733572806206346,800298685.8244965,0.0,0.0,0.0,0.0,0.0,298685.82449650764,Buy-and-Hold Strategy
982,800298990.3521547,0.0003737379401934147,800298990.3521547,0.0,0.0,0.0,0.0,0.0,298990.35215473175,Buy-and-Hold Strategy
983,800299294.8799288,0.0003741185999110341,800299294.8799288,0.0,0.0,0.0,0.0,0.0,299294.8799288273,Buy-and-Hold Strategy
984,800299599.4078188,0.0003744992597734928,800299599.4078188,0.0,0.0,0.0,0.0,0.0,299599.40781879425,Buy-and-Hold Strategy
985,800299903.9358246,0.0003748799197807908,800299903.9358246,0.0,0.0,0.0,0.0,0.0,299903.93582463264,Buy-and-Hold Strategy
986,800300208.4639463,0.0003752605799329281,800300208.4639463,0.0,0.0,0.0,0.0,0.0,300208.46394634247,Buy-and-Hold Strategy
987,800300512.9921839,0.00037564124022990467,800300512.9921839,0.0,0.0,0.0,0.0,0.0,300512.9921839237,Buy-and-Hold Strategy
988,800300817.5205374,0.0003760219006717205,800300817.5205374,0.0,0.0,0.0,0.0,0.0,300817.5205373764,Buy-and-Hold Strategy
989,800301122.0490067,0.0003764025612583756,800301122.0490067,0.0,0.0,0.0,0.0,0.0,301122.0490067005,Buy-and-Hold Strategy
