timestamp,wind,solar,hydro,price,cash
2025-01-01 00:00:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 00:10:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 00:20:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 00:30:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 00:40:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 00:50:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 01:00:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 01:10:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 01:20:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 01:30:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 01:40:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 01:50:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 02:00:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 02:10:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 02:20:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 02:30:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 02:40:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 02:50:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 03:00:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 03:10:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 03:20:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 03:30:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 03:40:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 03:50:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 04:00:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 04:10:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 04:20:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 04:30:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 04:40:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 04:50:00,0.25,0.25,0.25,0.25,0.0
2025-01-01 05:00:00,0.33333636279189527,0.3333316187320356,0.3333320184760692,0.0,0.0
2025-01-01 05:10:00,0.33333613919531807,0.333331745273139,0.33333211553154296,0.0,0.0
2025-01-01 05:20:00,0.33333594569062724,0.33333185465442977,0.33333219965494293,2.0816681711721685e-17,0.0
2025-01-01 05:30:00,0.33333577591707103,0.3333319508450248,0.3333322732379042,3.469446951953614e-17,0.0
2025-01-01 05:40:00,0.3333356250927625,0.3333320361148261,0.3333323387924115,0.0,0.0
2025-01-01 05:50:00,0.33333548954725695,0.3333321128239787,0.3333323976287644,0.0,0.0
2025-01-01 06:00:00,0.3333353666753175,0.3333321823706946,0.3333324509539878,9.71445146547012e-17,0.0
2025-01-01 06:10:00,0.33333525438852346,0.33333224595655,0.33333249965492656,4.163336342344337e-17,0.0
2025-01-01 06:20:00,0.33333537061443735,0.33333218011819604,0.3333324492673666,6.938893903907228e-18,0.0
2025-01-01 06:30:00,0.33333550685161323,0.3333321031093479,0.33333239003903886,6.938893903907228e-18,0.0
2025-01-01 06:40:00,0.333335667227166,0.33333201218310105,0.33333232058973306,6.938893903907228e-17,0.0
2025-01-01 06:50:00,0.33333585692418544,0.33333190512690497,0.3333322379489096,0.0,0.0
2025-01-01 07:00:00,0.3333360827321474,0.33333177769100536,0.3333321395768474,0.0,0.0
2025-01-01 07:10:00,0.3333363530840786,0.33333162512715314,0.33333202178876825,2.775557561562892e-17,0.0
2025-01-01 07:20:00,0.3333366730661358,0.33333144463295944,0.3333318823009047,2.7755575615628914e-17,1.1102230246251565e-16
2025-01-01 07:30:00,0.33333705687686355,0.3333312276286423,0.33333171549449414,1.3877787807814457e-17,0.0
2025-01-01 07:40:00,0.3333375264797787,0.33333096312761007,0.3333315103926112,1.3877787807814457e-17,0.0
2025-01-01 07:50:00,0.3333381135317427,0.3333306322683049,0.33333125419995246,1.3877787807814457e-17,0.0
2025-01-01 08:00:00,0.333338874976688,0.3333302027701967,0.33333092225311506,1.7000290064572705e-16,0.0
2025-01-01 08:10:00,0.33333988121205727,0.3333296348853934,0.33333048390254927,4.85722573273506e-17,0.0
2025-01-01 08:20:00,0.3333413131572409,0.3333288273781996,0.3333298594645596,0.0,0.0
2025-01-01 08:30:00,0.33334348695811633,0.333327600931007,0.3333289121108768,0.0,0.0
2025-01-01 08:40:00,0.3333471402086039,0.3333255430337778,0.3333273167576183,4.163336342344337e-17,0.0
2025-01-01 08:50:00,0.33335446386302364,0.33332141978771,0.33332411634926634,0.0,0.0
2025-01-01 09:00:00,0.293333339687196,0.2933333297532685,0.29333333055953553,0.12,0.0
2025-01-01 09:10:00,0.2933333397563531,0.2933333297194112,0.29333333052423577,0.12,0.0
2025-01-01 09:20:00,0.2933333398267418,0.29333332968544956,0.29333333048780863,0.12,0.0
2025-01-01 09:30:00,0.29333333989609556,0.293333329649444,0.2933333304544605,0.12,0.0
2025-01-01 09:40:00,0.29333333996650557,0.29333332961446634,0.2933333304190281,0.12,0.0
2025-01-01 09:50:00,0.29333334003759776,0.29333332957784025,0.293333330384562,0.12,0.0
2025-01-01 10:00:00,0.29333334011047096,0.2933333295431657,0.2933333303463632,0.11999999999999998,1.1102230246251565e-16
2025-01-01 10:10:00,0.2933333401829653,0.2933333295057249,0.2933333303113098,0.12,0.0
2025-01-01 10:20:00,0.2933333402732705,0.2933333294601743,0.29333333026655506,0.11999999999999998,1.1102230246251565e-16
2025-01-01 10:30:00,0.2933333403806667,0.293333329406931,0.29333333021240227,0.12,0.0
2025-01-01 10:40:00,0.2933333405034864,0.2933333293458054,0.2933333301507082,0.12,0.0
